"Grid Analyse Result
"
"Source Cloud Points: 118_Disaster_3
","Target Cloud Points: 135
"


Mean: Change Between BaseLine And Target
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01185,0.00414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03906,0.03772,0.03921,0.03633,0.03451,0.03439,0.03859,0.02947,0.02225,0.02343,0.03277,0.03738,0.03889,0.03608,0.09806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02999,0.03302,0.03018,0.0344,0.03399,0.0393,0.03434,0.03912,0.0325,0.02099,0.02507,0.0347,0.0382,0.02534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05691,0.05098,0.02778,0.02743,0.03628,0.03114,0.03634,0.04086,0.03627,0.02434,0.02377,0.02756,0.02471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.02455,0.02482,0.02913,0.03204,0.03196,0.05505,0.04998,0.0269,0.02096,0.01963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02717,0.02461,0.03433,0.04142,0.03486,0.03666,0.03568,0.03101,0.02257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02702,0.03196,0.03014,0.03071,0.04536,0.04555,0.06345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03854,0.03968,0.035,0.03497,0.04118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02278,0.0355,0.03235,0.02498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06122,0.02521,0.05196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan


Mean: Target
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03427,0.02483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02267,0.03507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02762,0.02211,0.03706,nan,0.03836,0.02348,0.04584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01995,0.0226,0.02348,0.02612,nan,nan,0.02069,0.02664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02681,0.02131,0.02195,0.02185,0.02456,0.03469,nan,nan,0.023,0.03723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02552,0.0206,0.02184,0.02159,0.02201,0.02243,0.02604,0.0,nan,0.03208,0.02408,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02418,0.0205,0.02192,0.0221,0.02315,0.02206,0.02163,0.02289,0.02668,nan,nan,0.02577,0.02859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02667,0.02055,0.02161,0.02121,0.02068,0.02219,0.02206,0.02212,0.02159,0.02462,0.04315,nan,nan,0.02434,0.03882,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02579,0.02221,0.02219,0.021,0.02208,0.0219,0.02278,0.02195,0.02284,0.02053,0.02292,0.02642,0.0,nan,0.02237,0.02553,0.0,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02477,0.02119,0.02161,0.02184,0.02073,0.02213,0.02157,0.02204,0.02196,0.02297,0.02173,0.02189,0.02421,0.02894,nan,nan,0.02463,0.03435,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02111,0.01992,0.02039,0.02256,0.02135,0.02235,0.0214,0.02236,0.02194,0.02241,0.02207,0.02189,0.02197,0.02388,0.02627,0.03713,nan,nan,0.02631,0.05766,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02222,0.02001,0.02098,0.02148,0.02198,0.02139,0.02048,0.02178,0.02154,0.02092,0.02086,0.02255,0.02257,0.02178,0.02308,0.0239,0.02773,0.0,nan,0.04766,0.04029,0.0,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02449,0.01797,0.02054,0.02082,0.02025,0.02194,0.02173,0.02258,0.02099,0.02192,0.02128,0.02126,0.02207,0.02353,0.02405,0.02261,0.02349,0.026,0.0334,nan,nan,0.02717,0.06008,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02388,0.02338,0.02192,0.01811,0.02065,0.02139,0.02077,0.02054,0.02126,0.02107,0.02179,0.02107,0.02229,0.02181,0.02232,0.02379,0.0238,0.02425,0.02391,0.02795,0.06912,nan,0.12876,0.0352,0.0,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02518,0.02129,0.02336,0.02297,0.01807,0.01889,0.02065,0.02115,0.02069,0.02126,0.02143,0.02114,0.02186,0.02211,0.02242,0.02318,0.0242,0.02412,0.02404,0.02461,0.02534,0.03363,0.0,nan,0.02722,0.03864,0.0,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02275,0.02236,0.0225,0.08129,0.02418,0.02252,0.0173,0.02121,0.01969,0.02111,0.02057,0.02041,0.02053,0.02124,0.02225,0.02286,0.02283,0.0237,0.02443,0.02421,0.02396,0.02419,0.02769,0.03499,nan,nan,0.0288,0.06125,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02826,0.02336,0.02329,0.47734,1.06301,0.19755,0.02433,0.02307,0.01747,0.02037,0.02016,0.01995,0.02062,0.02097,0.02151,0.02284,0.02349,0.02378,0.02356,0.02509,0.02504,0.02471,0.02369,0.02446,0.02796,0.0476,nan,nan,0.03031,0.0,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0426,0.0379,0.02439,0.06268,1.07661,1.16266,1.17737,0.02351,0.02517,0.01797,0.01838,0.02012,0.0213,0.02143,0.02179,0.02177,0.02403,0.02413,0.02464,0.02453,0.02372,0.0258,0.0237,0.02434,0.02541,0.02614,0.03047,nan,nan,0.02822,0.04076,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11762,0.10306,0.04081,0.0235,0.05345,1.13515,1.18962,1.1914,0.40183,0.0232,0.02371,0.01774,0.01997,0.0205,0.02263,0.02217,0.02249,0.0231,0.02509,0.02381,0.02508,0.02552,0.02605,0.02605,0.02412,0.02541,0.02377,0.02601,0.03377,nan,nan,0.02931,0.03657,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06419,0.08401,0.05425,0.03342,0.02378,0.74206,1.18408,nan,nan,0.03178,0.02395,0.02533,0.01845,0.02022,0.02134,0.02447,0.02405,0.02376,0.02453,0.02573,0.02441,0.02484,0.02561,0.02559,0.02567,0.0248,0.02451,0.02386,0.0262,0.05309,nan,0.0323,0.02819,0.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06933,0.05982,0.03816,0.03172,0.02508,0.08465,nan,nan,nan,0.02663,0.02489,0.02095,0.02017,0.02311,0.02459,0.02514,0.02586,0.02531,0.02603,0.02504,0.02563,0.02508,0.02639,0.02432,0.02401,0.02503,0.02246,0.02445,0.02917,nan,nan,0.0264,0.03672,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.32467,0.29298,0.1481,0.03664,0.05996,0.05381,0.04188,0.02526,0.03614,0.08479,nan,nan,0.02364,0.02659,0.02637,0.02083,0.02337,0.02434,0.02356,0.02548,0.02602,0.026,0.02518,0.02453,0.0246,0.02513,0.02562,0.02479,0.0241,0.0239,0.02383,0.02524,0.03588,nan,nan,0.02852,0.04034
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22319,0.22597,0.16863,0.14266,0.07116,0.15888,0.03367,0.07965,0.04102,0.04029,0.02469,0.24764,0.44403,nan,nan,0.02781,0.02567,0.02546,0.02406,0.02444,0.02535,0.02573,0.02516,0.02638,0.0256,0.02563,0.02418,0.02487,0.02426,0.02431,0.02559,0.02536,0.02385,0.02374,0.02656,0.0,nan,nan,0.06399
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.12956,0.08332,0.12956,0.1595,0.09079,0.1331,0.28332,0.06933,0.04712,0.05155,0.06684,0.0837,0.02513,0.11077,nan,0.84076,0.53825,0.02621,0.02585,0.02259,0.02489,0.02568,0.02558,0.02508,0.02526,0.0259,0.02577,0.02503,0.0255,0.02533,0.02387,0.02432,0.02547,0.0253,0.02446,0.02531,0.03169,nan,nan,0.07177
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04432,0.06323,0.06254,0.12362,0.16225,0.15446,0.14872,0.10703,0.15122,0.04057,0.05194,0.06667,0.05324,0.02699,0.03961,0.08954,0.76487,0.19877,0.02503,0.02649,0.02452,0.02354,0.02563,0.02602,0.02529,0.02539,0.02456,0.02581,0.02521,0.02363,0.02426,0.02393,0.02506,0.02601,0.02427,0.02418,0.02474,0.02788,0.04876,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03547,0.04797,0.07177,0.12034,0.08892,0.08783,0.09665,0.28359,0.11512,0.13453,0.03246,0.03362,0.04105,0.06299,0.04822,0.0303,0.05425,0.32146,0.02417,0.02618,0.02506,0.02694,0.02517,0.024,0.02535,0.02498,0.02561,0.0254,0.02464,0.0243,0.02568,0.02389,0.02557,0.02498,0.02541,0.02647,0.0251,0.0252,0.02592,0.02769,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03292,0.03621,0.03981,0.05708,0.04859,0.04819,0.05911,0.11404,0.29932,0.07446,0.10042,0.04572,0.03515,0.04386,0.02722,0.04218,0.03156,0.02509,0.02513,0.0251,0.02441,0.02559,0.02551,0.02483,0.02311,0.02536,0.02458,0.02339,0.02375,0.02466,0.02383,0.02423,0.02401,0.02474,0.02534,0.02586,0.02617,0.02687,0.02592,0.02624,0.03534,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02493,0.03346,0.03208,0.0341,0.05224,0.09632,0.0721,0.05743,0.0,0.09482,0.1667,0.0832,0.04468,0.03344,0.02867,0.0252,0.036,0.03486,0.03071,0.03794,0.0253,0.02568,0.02457,0.0265,0.02712,0.02568,0.0222,0.02415,0.02382,0.02444,0.0246,0.02427,0.02424,0.0248,0.02493,0.02434,0.0248,0.02618,0.02737,0.02666,0.05374,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17177,0.29042,0.06893,0.0271,0.03656,0.05134,0.07185,0.28361,0.13188,0.14713,0.0,0.11336,0.1045,0.0676,0.02409,0.03515,0.03389,0.02906,0.03915,0.11583,0.13353,0.02711,0.02457,0.02523,0.0255,0.02563,0.02579,0.0242,0.02217,0.02403,0.02361,0.02396,0.02444,0.02461,0.02555,0.02559,0.02631,0.02573,0.02707,0.02731,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10264,0.07763,0.07397,0.08197,0.04728,0.0553,0.05787,0.09474,0.04378,0.0828,0.06522,0.12141,0.11457,0.05549,0.03418,0.03235,0.04007,0.02934,0.02852,0.08193,0.06349,0.02471,0.02472,0.02555,0.02585,0.02666,0.02644,0.02641,0.0193,0.02304,0.02312,0.0245,0.02445,0.02461,0.02517,0.02611,0.02585,0.02577,0.02401,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08215,0.06664,0.09358,0.06023,0.07966,0.03739,0.05923,0.06928,0.10263,0.07554,0.07138,0.0566,0.05477,0.13974,0.37614,0.10086,0.36638,0.14315,0.0338,0.03364,0.04013,0.05076,0.08329,0.04549,0.02649,0.02506,0.02661,0.02604,0.02564,0.02749,0.02624,0.02042,0.02366,0.0234,0.02496,0.02509,0.02571,0.02664,0.02868,0.026,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.05713,0.07581,0.08166,0.05165,0.05876,0.07756,0.20149,0.14321,0.0631,0.05102,0.06862,0.08433,0.11611,0.16498,0.91062,0.0,1.09296,0.61826,0.05718,0.03523,0.03852,0.05735,0.03767,0.05418,0.06402,0.02709,0.02586,0.02722,0.02695,0.04043,0.02811,0.02329,0.02063,0.02422,0.02449,0.02493,0.02614,0.02546,0.02443,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0602,0.05002,0.07408,0.05295,0.04526,0.06669,0.07497,0.09702,0.09598,0.04741,0.03829,0.04273,0.05277,0.07175,0.38437,0.9693,0.39254,nan,0.21739,0.10106,0.04281,0.03951,0.03059,0.0763,0.04766,0.1135,0.0317,0.02727,0.02575,0.0262,0.02878,0.02729,0.02699,0.01984,0.02374,0.02391,0.02426,0.02609,0.02471,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,0.06168,0.1118,0.06503,0.05425,0.0573,0.0541,0.04991,0.08882,0.05633,0.07565,0.04901,0.0436,0.0566,0.08044,0.43979,0.0,nan,0.49167,0.33888,0.35282,0.16062,0.04547,0.03082,0.0759,0.07141,0.0331,0.04981,0.02973,0.02737,0.0252,0.02601,0.02733,0.02933,0.03076,0.02876,0.02084,0.02481,0.02458,0.02293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,0.07205,0.04926,0.07286,0.08427,0.06181,0.07042,0.059,0.05467,0.05626,0.04618,0.05616,0.04533,0.04587,0.06314,0.09362,0.2251,nan,nan,0.1826,0.11625,0.58137,0.07051,0.0679,0.07461,0.04632,0.05142,0.0498,0.04411,0.03299,0.02579,0.02711,0.02692,0.02653,0.02736,0.02915,0.03056,0.02435,0.02166,0.02286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,0.33116,0.04353,0.06258,0.05922,0.1652,0.20978,0.05135,0.05663,0.04154,0.04846,0.04398,0.06861,0.05616,0.05105,0.05139,0.0472,0.11828,nan,0.23424,0.1649,0.13165,0.05624,0.05126,0.04803,0.0307,0.03673,0.04779,0.04517,0.04159,0.04048,0.02577,0.02755,0.02609,0.02793,0.02885,0.02965,0.03127,0.02965,0.02239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,0.06905,0.06003,0.06201,0.07926,0.05594,0.07424,0.07263,0.04142,0.0429,0.05568,0.22292,0.05262,0.05999,0.12181,0.10825,0.07676,0.06256,nan,0.27526,0.0766,0.0422,0.03584,0.04081,0.02407,0.03061,0.04217,0.04355,0.03616,0.0497,0.04135,0.0279,0.02699,0.02909,0.02897,0.03029,0.03074,0.0295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,0.07703,0.12537,0.18766,0.04571,0.05014,0.06448,0.09532,0.10192,0.05683,0.05006,0.03826,0.03855,0.05149,0.26243,0.0,0.14214,0.12301,0.20527,0.10909,0.19662,nan,nan,0.08589,0.04814,0.05194,0.04809,0.03189,0.02384,0.05383,0.05289,0.05637,0.05969,0.0709,0.04768,0.02793,0.02839,0.03075,0.02911,0.03217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,0.06078,0.04526,0.05711,0.05614,0.0628,0.05606,0.06766,0.05677,0.04317,0.04455,0.03886,0.04684,0.04358,0.07847,0.79839,0.15104,0.10198,0.24542,0.07804,0.1141,0.22796,0.15913,0.0758,0.06128,0.0609,0.06372,0.06158,0.03173,0.02268,0.03845,0.04995,0.05175,0.05689,0.04491,0.06755,0.03093,0.03009,0.02605,0.02993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,0.06826,0.03741,0.05124,0.03301,0.06457,0.05168,0.04795,0.05785,0.05179,0.04066,0.03979,0.04173,0.06914,0.06403,0.14889,0.10901,0.22531,0.12766,0.10478,0.0888,0.3411,0.0949,0.06943,0.05731,0.05281,0.0567,0.05754,0.05142,0.04245,0.03492,0.04839,0.051,0.04448,0.05661,0.05431,0.05246,0.04811,0.02743,0.02877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.04642,0.05869,0.05561,0.04889,0.04131,0.05326,0.06243,0.05141,0.0446,0.04841,0.03565,0.04359,0.07159,0.05431,0.32784,0.22943,0.20984,0.43064,0.05147,nan,0.39934,0.33797,0.21247,0.04551,0.06182,0.05441,0.05925,0.07421,0.06189,0.03749,0.04428,0.04946,0.13037,0.04941,0.04066,0.08492,0.06317,0.03681,0.02938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0886,0.04985,0.05742,0.06686,0.04408,0.05255,0.06285,0.09634,0.1046,0.04399,0.05624,0.05687,0.04523,0.14187,0.25347,0.0,0.10992,0.12712,0.89467,nan,0.46372,0.09365,0.25445,0.22534,0.06037,0.05632,0.06803,0.06114,0.12281,0.08419,0.04956,0.07382,0.0613,0.12696,0.05855,0.04227,0.05398,0.05673,0.28653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.13901,0.1414,0.04319,0.03539,0.04599,0.05204,0.0882,0.09624,0.15426,0.10436,0.06501,0.04047,0.04775,0.1135,0.0,nan,0.19958,0.2962,0.94183,0.47141,0.07432,0.16059,0.18798,0.12741,0.04894,0.05561,0.05777,0.06654,0.07098,0.16574,0.12029,0.13194,0.06781,0.14851,0.03141,0.04931,0.0528,0.32007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.23418,0.0517,0.04362,0.06913,0.06563,0.05314,0.07941,0.22094,0.10605,0.11924,0.15005,0.05474,0.05303,0.12997,0.0,0.0,0.14651,0.40243,0.21256,0.14867,0.05663,0.11694,0.18405,0.09006,0.06879,0.06324,0.0538,0.0544,0.0481,0.0759,0.11655,0.08682,0.06594,0.04204,0.0331,0.06252,0.04965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,0.04959,0.05792,0.07142,0.07803,0.16612,0.13142,0.18401,0.20023,0.19412,0.07647,0.06364,0.10247,0.19263,0.17539,0.2592,0.29044,0.0917,0.06918,0.0434,0.06067,0.07854,0.07017,0.05901,0.05591,0.06033,0.06177,0.05673,0.05332,0.07887,0.08228,0.11507,0.15989,0.07705,0.21865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,0.05141,0.04294,0.04021,0.0409,0.06344,0.11673,0.24347,0.11742,0.06609,0.06255,0.05531,0.07514,0.09576,nan,0.11407,nan,0.17153,0.09316,0.05231,0.05298,0.06814,0.05626,0.06497,0.0676,0.04947,0.06638,0.05749,0.05427,0.07124,0.06722,0.07158,0.13798,0.14007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,0.03515,0.03984,0.0618,0.06736,0.0791,0.11339,0.06354,0.04914,0.04824,0.08348,0.18212,0.20528,0.18072,0.45895,0.10257,0.10171,0.17383,0.06199,0.0653,0.0552,0.08204,0.06437,0.05344,0.05485,0.04143,0.044,0.06304,0.06688,0.10841,0.08327,0.25831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,0.03927,0.03441,0.03505,0.03939,0.06218,0.06012,0.04795,0.04235,0.07122,0.16833,0.15532,0.25302,0.14982,0.10533,0.0825,0.13851,0.14757,0.06374,0.05252,0.05698,0.04833,0.05549,0.06562,0.05987,0.06703,0.05443,0.0601,0.06441,0.07246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,0.03625,0.05403,0.05541,0.04649,0.04972,0.05503,0.07018,0.07338,0.11457,0.17328,nan,0.0926,0.08491,0.155,0.09988,0.09951,0.05356,0.0607,0.06437,0.05307,0.05552,0.05262,0.05617,0.07444,0.08429,0.04841,0.04943,0.18255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,0.0593,0.06906,0.03908,0.04822,0.06224,0.07593,0.09373,0.08506,0.0,0.15772,0.06626,0.0592,0.1216,0.12839,0.07816,0.04693,0.05324,0.0681,0.07687,0.06267,0.05062,0.05255,0.07449,0.04509,0.0974,0.0821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,0.04357,0.04595,0.05259,0.04956,0.15593,0.15628,0.08457,0.08138,0.07864,0.04008,0.04901,0.0868,0.28386,0.1023,0.06279,0.05795,0.05919,0.0596,0.0476,0.04431,0.06375,0.05626,0.05139,0.16431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,0.05834,0.04161,0.06476,0.04955,0.06318,0.05441,0.05567,0.06087,0.04702,0.03753,0.05189,0.0931,0.18163,0.10772,0.05178,0.05136,0.06609,0.06591,0.04751,0.04732,0.05813,0.05294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,0.12834,0.11085,0.0567,0.05476,0.05583,0.03711,0.05583,0.03323,0.03612,0.04537,0.07576,0.11129,0.05376,0.0441,0.06136,0.10714,0.05379,0.07808,0.05682,0.05381,0.14273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
